name,osm_id,mid_lat,mid_lng,node_count,data_source,highway_type,surface,lanes,maxspeed,oneway,bridge,tunnel,lit,sidewalk,cycleway,width,access,ref
,1023470594,40.450394233333334,-79.94498476666666,3,osm,footway,asphalt,,,,,,no,,,,,
,1023470595,40.450420300000005,-79.94492600000001,2,osm,footway,concrete,,,,,,no,,,,,
,1023470596,40.45033991538462,-79.9453037,13,osm,footway,concrete,,,,,,,,,,,
,1023470597,40.4495313,-79.94595146666666,3,osm,footway,asphalt,,,,,,,,,,,
,1023470598,40.44999971666667,-79.94537983333333,6,osm,footway,concrete,,,,,,,,,,,
,1023470599,40.45037275,-79.94505430000001,2,osm,footway,concrete,,,,,,no,,,,,
,1023470600,40.45036815,-79.9450324,2,osm,footway,concrete,,,,,,no,,,,,
,1030258882,40.449358125,-79.950321175,8,osm,footway,concrete,,,,,,,,,,,
,1030258884,40.448026666666664,-79.94954153333333,3,osm,footway,concrete,,,,,,,,,,,
,1030258885,40.44782845,-79.9494191,4,osm,footway,concrete,,,,,,,,,,,
,1030258886,40.44760456666666,-79.9492825,3,osm,footway,,,,,,,,,,,,
,1030258887,40.447333725,-79.94911647500001,4,osm,footway,concrete,,,,,,,,,,,
,1033988120,40.4466556,-79.941224,2,osm,service,,,,,,,,,,,private,
,1033988121,40.4470183,-79.93661145,4,osm,service,,,,,,,,,,,private,
,1036408922,40.4450762,-79.94291390000001,3,osm,footway,concrete,,,,,,yes,,,,,
,1037237567,40.445589600000005,-79.94493075,2,osm,footway,concrete,,,,,,,,,,,
,1037237568,40.445600549999995,-79.94461505,2,osm,footway,concrete,,,,,,,,,,,
,1047759659,40.44261455,-79.95091035,2,osm,footway,concrete,,,,,,,,,,,
,1047759660,40.44263415,-79.95115915,2,osm,footway,concrete,,,,,,,,,,,
,1047759661,40.44265045,-79.95109605,2,osm,steps,concrete,,,,,,,,,,,
,1047759662,40.44267033333333,-79.95102006666667,3,osm,footway,concrete,,,,,,,,,,,
,1047759663,40.442695099999995,-79.95092745,2,osm,steps,concrete,,,,,,,,,,,
,1047759664,40.4428798,-79.951537,2,osm,footway,concrete,,,,,,,,,,,
,1059805456,40.4482208,-79.943872,4,osm,service,asphalt,,,,,,,,,,destination,
,1059805457,40.4482756,-79.9434042,2,osm,service,asphalt,,,yes,,,,,,,destination,
,1084693868,40.4423263,-79.93992226666667,3,osm,footway,concrete,,,,,,,,,,,
,1084693869,40.4422425,-79.94001560000001,2,osm,steps,concrete,,,,,,,,,,,
,1084693870,40.44206432,-79.94048592,5,osm,footway,concrete,,,,,,,,,,,
,1084693871,40.44192040833333,-79.94088219999999,12,osm,footway,concrete,,,,,,,,,,,
,1090887804,40.44771464,-79.9476547,5,osm,footway,concrete,,,,,,yes,,,,,
,1090887805,40.44909381111111,-79.9482638111111,9,osm,footway,concrete,,,,,,yes,,,,,
,1102176109,40.441873,-79.950681675,4,osm,footway,concrete,,,,,,,,,,,
,1107177235,40.44399887368421,-79.93446948947368,19,osm,footway,,,,,,,,,,,,
,1107177238,40.4425571,-79.93401465,2,osm,footway,,,,,,,,,,,,
,1107796215,40.44294556,-79.9351604,5,osm,footway,,,,,,,,,,,,
,1107796216,40.4437962,-79.9346165,3,osm,footway,,,,,,,,,,,,
,1107796221,40.4433173,-79.93427155,2,osm,footway,,,,,,,,,,,,
,1107796228,40.44403653333333,-79.9340037,3,osm,footway,,,,,,,,,,,,
,1109624691,40.440884975,-79.9344143,4,osm,footway,,,,,,,,,,,,
,1109624693,40.4405783,-79.93556286666667,3,osm,footway,,,,,,,,,,,,
,1109624694,40.44018265,-79.93518560000001,2,osm,footway,concrete,,,,,,,,,,,
,1112210331,40.4483335,-79.93668743333333,3,osm,service,,,,,,,,,,,,
,1127378940,40.44654,-79.94960985,2,osm,footway,concrete,,,,,,,,,,,
,1134456244,40.4498292,-79.94785844,5,osm,service,,,,,,,,,,,,
,1134456247,40.4494762,-79.9480406,2,osm,service,concrete,,,,,,,,,,,
,1137490875,40.44174405,-79.95136745,2,osm,footway,,,,,,,,,,,,
,1137490876,40.44212124444445,-79.95169105555556,9,osm,footway,,,,,,,,,,,,
,1137490877,40.441894633333334,-79.9514218,3,osm,steps,,,,,,,,,,,,
,1137490878,40.44176166,-79.951405,5,osm,footway,concrete:plates,,,,,,,,,,,
,1137490879,40.44172044,-79.95157232,5,osm,steps,,,,,,,,,,,,
,1154752632,40.44712703333334,-79.93645443333334,3,osm,service,,,,,,,,,,,private,
,1154752633,40.4422465,-79.94142215,2,osm,service,,,,,,,,,,,private,
,1159047910,40.446147075,-79.9437602,4,osm,footway,concrete,,,,,,yes,,,,,
,1159047911,40.44513015,-79.9438727,2,osm,service,asphalt,,,,,,,,,,,
,1167996708,40.43979596666667,-79.94664923333333,3,osm,footway,,,,,,,,,,,,
,1167996709,40.440975,-79.94430305,2,osm,footway,concrete,,,,,,,,,,,
,1167996712,40.44449994,-79.942916,5,osm,footway,concrete,,,,,,,,,,,
,1167996713,40.44452135,-79.943357,2,osm,footway,concrete,,,,,,,,,,,
,1167996714,40.4447123,-79.9447445,2,osm,footway,concrete:plates,,,,,,,,,,,
,1168131056,40.4432001,-79.94466745,2,osm,footway,,,,,,,,,,,,
,1168131057,40.443639999999995,-79.9449011,3,osm,footway,paved,,,,,,,,,,,
,1168131058,40.444027,-79.94399125000001,2,osm,service,asphalt,,,,,,,,,,private,
,1175367210,40.44245096666666,-79.95154846666667,6,osm,footway,concrete,,,,,,yes,,,,,
,1175780751,40.43694272142857,-79.94139422142857,14,osm,path,dirt,,,,,,,,,,,
,1176786290,40.438456,-79.94455395,2,osm,path,dirt,,,,,,,,,,,
,1176786291,40.43799525,-79.94566865,2,osm,footway,paving_stones,,,,yes,,,,,,,
,1176786293,40.437164233333334,-79.9465752,6,osm,footway,gravel,,,,,,,,,,,
,1176786294,40.43726795,-79.9463974,2,osm,footway,,,,,yes,,,,,,,
,1182895971,40.43924021111111,-79.94547577222222,18,osm,pedestrian,,,,,,,,,,,,
,1191242831,40.444118450000005,-79.9436094,2,osm,footway,concrete,,,,,,yes,,,,,
,1191342044,40.44129636666667,-79.9441423,3,osm,footway,paving_stones,,,,,,yes,,,,,
,1191342054,40.441103600000005,-79.94424425,2,osm,footway,concrete,,,,,,yes,,,,,
,1192182967,40.4412278,-79.9426959,5,osm,footway,,,,,,,,,,,,
,1192182968,40.44132333125,-79.94264950625,16,osm,footway,,,,,,,,,,,,
,1192182969,40.441275777777776,-79.9426057888889,9,osm,footway,,,,,,,,,,,,
,1192182970,40.44128371923077,-79.94247207692307,26,osm,footway,,,,,,,,,,,,
,1192182971,40.4414298,-79.9424463,8,osm,footway,,,,,,,,,,,,
,1192182972,40.441425928571434,-79.94255551428571,7,osm,footway,,,,,,,,,,,,
,1192182973,40.44152482777778,-79.9424968,18,osm,footway,,,,,,,,,,,,
,1192182974,40.44156033,-79.94237109000001,10,osm,footway,,,,,,,,,,,,
,1192182975,40.441521,-79.94229594,5,osm,footway,,,,,,,,,,,,
,1192182976,40.44144034,-79.94234102,15,osm,footway,,,,,,,,,,,,
,1192200463,40.4414882,-79.94019273333333,3,osm,footway,concrete,,,,,,,,,,,
,1192200464,40.44170366,-79.94154498,5,osm,footway,,,,,,,,,,,,
,1192200465,40.44587985,-79.94338139999999,2,osm,footway,asphalt,,,,,,,,,,,
,1192200466,40.44754919,-79.93987068,10,osm,footway,,,,,,,,,,,,
,1192213794,40.43683098571429,-79.94671494285714,7,osm,cycleway,,,,,yes,,,,,,,
,1192213795,40.43977446153846,-79.94721764615385,13,osm,cycleway,,,,,,,,,,,,
,1192213796,40.441369675,-79.9494337,4,osm,cycleway,,,,,yes,,,,,,,
,1197254916,40.44305205,-79.94957314999999,2,osm,path,paved,,,,,,,,,,,
,1202108274,40.4490847,-79.94590145000001,2,osm,service,,,,,,,,,,,,
,1202108276,40.44925783333333,-79.94619759999999,3,osm,service,,,,,,,,,,,,
,1202108277,40.4491801,-79.94606675,2,osm,service,,,,,,building_passage,,,,,,
,1202108278,40.4492142,-79.94549992500001,4,osm,footway,concrete,,,,,,,,,,,
,1202108279,40.449112799999995,-79.94557689999999,2,osm,footway,concrete,,,,,,,,,,,
,1202108280,40.449072099999995,-79.94566155,2,osm,footway,concrete,,,,,,,,,,,
,1202108281,40.44941146,-79.94591534,5,osm,footway,concrete,,,,,,,,,,,
,1202108282,40.449376,-79.94594305,2,osm,footway,concrete,,,,,,,,,,,
,1202822085,40.44449901666667,-79.94042355,6,osm,service,,,,,,,,,,,,
,1202822086,40.4447097,-79.9405686,2,osm,service,,,,,,,,,,,,
,1202822087,40.44460743333334,-79.9394683,3,osm,service,,,,,,,,,,,,
,1203430576,40.4464918,-79.94863595,2,osm,service,,,,,,,,,,,,
,1216590240,40.4433852,-79.935767125,4,osm,service,,,,,,,,,,,,
,1232204164,40.44602956666667,-79.94375756666666,3,osm,service,asphalt,,,,,,,,,,private,
,1235253333,40.43920414285714,-79.94766624285714,7,osm,footway,paved,,,,,,,,,,,
,1235253334,40.43895546,-79.94743252,5,osm,footway,paved,,,,,,,,,,,
,1249572092,40.4410048,-79.93669335,2,osm,service,,,,,,,,,,,,
,1249572093,40.43948636666667,-79.93834010555555,18,osm,footway,,,,,,,,,,,,
,1267198261,40.442636033333336,-79.93766856666666,3,osm,footway,,,,,,,,,,,,
,1267198262,40.44242285,-79.93799519999999,2,osm,footway,,,,,,,,,,,,
,1267198263,40.44261446666666,-79.93755173333334,3,osm,footway,,,,,,,,,,,,
,1267198264,40.442636033333336,-79.93766856666666,3,osm,footway,,,,,,,,,,,,
,1267200353,40.444739125,-79.947545225,4,osm,footway,,,,,,,,,,,,
,1267200354,40.44483671538462,-79.94810013846154,13,osm,footway,,,,,,,,,,,,
,1267200355,40.4446516,-79.94737866666667,3,osm,footway,,,,,,,,,,,,
,1275788229,40.44487165,-79.9488142,2,osm,footway,,,,,,,,,,,,
,1275788230,40.44523613333333,-79.94877720000001,3,osm,footway,asphalt,,,,,,,,,,,
,1275788231,40.4445296,-79.948687,3,osm,footway,asphalt,,,,,,,,,,,
,1275788232,40.4444202,-79.94877523333334,3,osm,footway,,,,,,,,,,,,
,1275789478,40.44527513333333,-79.9488673,3,osm,footway,asphalt,,,,,,,,,,,
,1275789479,40.44534493333333,-79.94851726666667,3,osm,footway,,,,,,,,,,,,
,1275789480,40.4457108875,-79.948307775,8,osm,footway,,,,,,,,,,,,
,1275789481,40.4453275,-79.94878646666666,3,osm,footway,asphalt,,,,,,,,,,,
,1275789482,40.4452874,-79.9487017,3,osm,footway,asphalt,,,,,,,,,,,
,1275789483,40.44570835,-79.9467694,2,osm,footway,concrete,,,,,,,,,,,
,1275789484,40.44462166666667,-79.94630456666667,3,osm,footway,concrete,,,,,,,,,,,
,1275789485,40.4446016,-79.94663543333333,3,osm,footway,,,,,yes,,,,,,,
,1275791302,40.44453923333333,-79.94636129999999,3,osm,footway,,,,,yes,,,,,,,
,1275791303,40.444472866666665,-79.94625873333332,3,osm,footway,,,,,,,,,,,,
,1275791304,40.44455653333333,-79.94610946666667,3,osm,footway,,,,,,,,,,,,
,1275791305,40.4438424,-79.946132125,8,osm,footway,,,,,,,,,,,,
,1275791306,40.444005524999994,-79.946105175,4,osm,footway,,,,,,,,,,,,
,1278523824,40.439439750000005,-79.93790895000001,2,osm,footway,,,,,,,,,,,,
,1280921730,40.443748150000005,-79.94614645,2,osm,footway,concrete,,,,,,,,,,,
,1296004910,40.445438933333335,-79.9466594,3,osm,footway,,,,,,,,,,,,
,1305455177,40.44727739230769,-79.93528167692308,13,osm,footway,,,,,,,,,,,,
,1305455179,40.446656399999995,-79.93398578823529,17,osm,footway,,,,,,,,,,,,
,1305456145,40.4475034,-79.94247183333333,3,osm,footway,,,,,,,,,,,,
,1305456146,40.447433733333334,-79.94236373333332,3,osm,footway,,,,,,,,,,,,
,1305456147,40.44768766666667,-79.93894866666666,3,osm,footway,,,,,,,,,,,,
,1305456148,40.44772552,-79.9388402,5,osm,footway,,,,,,,,,,,,
,1305456149,40.44792006923077,-79.93688376153847,13,osm,footway,,,,,,,,,,,,
,1305456151,40.447709425,-79.9377145,4,osm,footway,,,,,,,,,,,,
,1305459285,40.4478299,-79.93694116666667,3,osm,footway,,,,,,,,,,,,
,1305543314,40.44430672,-79.94960037999999,5,osm,footway,,,,,,,,,,,,
,1306499624,40.4441492,-79.95023806666667,3,osm,footway,asphalt,,,,,,,,,,,
,1306499625,40.444471033333336,-79.94854573333333,3,osm,footway,,,,,,,,,,,,
,1306499626,40.44434243333333,-79.9486659,3,osm,footway,concrete,,,,,,,,,,,
,1311897078,40.43905993333333,-79.93594116666667,3,osm,footway,,,,,,,,,,,,
,1313136163,40.4455863,-79.93260493333334,3,osm,footway,,,,,,,,,,,,
,1313136164,40.445155175,-79.936162225,4,osm,footway,,,,,,,,,,,,
,1313136165,40.44539686666667,-79.9349105,3,osm,footway,,,,,,,,,,,,
,1313136166,40.44536905,-79.935247,2,osm,footway,,,,,,,,,,,,
,1313136167,40.44534066666667,-79.9355996,3,osm,footway,,,,,,,,,,,,
,1313136168,40.44491743333333,-79.9365672,3,osm,footway,,,,,,,,,,,,
,1313136169,40.44495106666667,-79.93667773333334,3,osm,footway,,,,,,,,,,,,
,1313136170,40.44539109,-79.93665632,10,osm,footway,,,,,,,,,,,,
,1313136171,40.4458799,-79.9362435,3,osm,footway,,,,,,,,,,,,
,1313136172,40.4454037,-79.93675205,10,osm,footway,,,,,,,,,,,,
,1313136173,40.44469026666667,-79.93722323333333,3,osm,footway,,,,,,,,,,,,
,1313136174,40.444841266666664,-79.9369001,3,osm,footway,,,,,,,,,,,,
,1315074125,40.446225225,-79.948802475,4,osm,footway,,,,,,,,,,,,
,1315074126,40.446201214285715,-79.94772297142858,7,osm,footway,concrete,,,,,,,,,,,
,1315074127,40.446065366666666,-79.94684553333333,3,osm,footway,asphalt,,,,,,,,,,,
,1315074128,40.4458708,-79.948853,3,osm,footway,,,,,,,,,,,,
,1315074129,40.44582243333333,-79.94893906666665,3,osm,footway,,,,,,,,,,,,
,1315074130,40.4458339,-79.9487582,3,osm,footway,asphalt,,,,,,,,,,,
,1315074131,40.445784366666665,-79.94884016666667,3,osm,footway,,,,,,,,,,,,
,1316813758,40.447928041666664,-79.93575221666667,12,osm,footway,,,,,,,,,,,,
,1317025157,40.45040503333333,-79.94032206666667,3,osm,footway,,,,,,,,,,,,
,1317025158,40.449648,-79.93987823333333,3,osm,footway,,,,,,,,,,,,
,1317025159,40.4500171,-79.93894374999999,2,osm,footway,,,,,,,,,,,,
,1317025167,40.45011755,-79.93834245,2,osm,footway,,,,,,,,,,,,
,1317025168,40.4494528,-79.939768,2,osm,footway,,,,,,,,,,,,
,1317025169,40.44880135,-79.93938295000001,2,osm,footway,,,,,,,,,,,,
,1317025170,40.4489915,-79.9394956,3,osm,footway,,,,,,,,,,,,
,1317025171,40.44913165,-79.93957705,2,osm,footway,,,,,,,,,,,,
,1317025172,40.44927103333333,-79.93966060000001,3,osm,footway,,,,,,,,,,,,
,1317025173,40.44861876666667,-79.93936296666668,3,osm,footway,,,,,,,,,,,,
,1317025174,40.4485928,-79.93926116666667,3,osm,footway,,,,,,,,,,,,
,1317025175,40.449158999999995,-79.93778255000001,2,osm,footway,,,,,,,,,,,,
,1317025177,40.44870895,-79.93874819999999,2,osm,footway,,,,,,,,,,,,
,1317025182,40.44901015000001,-79.9378679,2,osm,footway,,,,,,,,,,,,
,1317025183,40.4488854,-79.93823833333333,3,osm,footway,,,,,,,,,,,,
,1317025780,40.4481428,-79.93900576666667,3,osm,footway,,,,,,,,,,,,
,1317025782,40.4477512,-79.93711486666668,3,osm,footway,,,,,,,,,,,,
,1317025785,40.450059466666666,-79.94083716666667,3,osm,footway,,,,,,,,,,,,
,1317025786,40.44976742352941,-79.94182228235294,17,osm,footway,,,,,,,,,,,,
,1317025787,40.45006105,-79.9410869,2,osm,footway,,,,,,,,,,,,
,1317034670,40.439484566666664,-79.94325093333333,3,osm,footway,concrete,,,,,,,,,,,
,1317034671,40.43847890555555,-79.94402426666666,18,osm,footway,concrete,,,,,,,,,,,
,1317034672,40.4395135,-79.9433691,2,osm,footway,concrete,,,,,,,,,,,
,1317034673,40.4394331,-79.94320115,2,osm,footway,concrete,,,,,,,,,,,
,1317034675,40.4395485,-79.9433138,2,osm,footway,concrete,,,,,,,,,,,
,1317034818,40.4421880875,-79.9361370125,8,osm,footway,,,,,,,,,,,,
,1317034819,40.4422912875,-79.93623115,8,osm,footway,,,,,,,,,,,,
,1317034820,40.441347125,-79.936279375,4,osm,footway,concrete,,,,,,,,,,,
,1317034821,40.441911033333334,-79.9367969,3,osm,footway,,,,,,,,,,,,
,1331719879,40.4411943,-79.94768140000001,3,osm,footway,asphalt,,,,,,no,,,,,
,1353029031,40.44188187142857,-79.94702385714287,7,osm,footway,concrete,,,,,,,,,,,
,1365319772,40.43710045,-79.94676005,2,osm,footway,gravel,,,,yes,,,,,,,
,1365335734,40.438583,-79.94693141428571,7,osm,pedestrian,,,,,,,,,,,,
,1365335735,40.4386363,-79.94678995000001,2,osm,footway,,,,,,,,,,,,
,1365335736,40.438503749999995,-79.94697435,2,osm,footway,,,,,,,,,,,,
,1365335737,40.43833415555556,-79.94727194444445,9,osm,pedestrian,,,,,,,,,,,,
,1365335738,40.43837395,-79.94715545,2,osm,footway,,,,,,,,,,,,
,1365335739,40.4382479,-79.94732915,2,osm,footway,,,,,,,,,,,,
,1365335740,40.438269264285715,-79.94756109285716,14,osm,footway,,,,,,,,,,,,
,1365335741,40.4382606,-79.94753925,2,osm,steps,,,,,,,,,,,,
,1365335742,40.43829098333333,-79.94769143333333,6,osm,footway,,,,,,,,,,,customers,
,1365335743,40.4382443,-79.947825,2,osm,steps,,,,,,,,,,,,
,1365335744,40.43822595,-79.9478509,2,osm,footway,,,,,,,,,,,,
,1365335745,40.438382116666666,-79.94820814666667,60,osm,pedestrian,,,,,,,,,,,,
,1365335746,40.43832475,-79.94824915,6,osm,footway,,,,,,,,,,,,
,1365335747,40.4381632,-79.94794075,6,osm,footway,,,,,,,,,,,,
,1365335748,40.43817272,-79.94810451999999,10,osm,footway,,,,,,,,,,,,
,1365335749,40.438259366666664,-79.9483269,3,osm,footway,,,,,,,,,,,,
,1365335750,40.4382649,-79.94816166666666,3,osm,footway,,,,,,,,,,,,
,1365335751,40.43825983333333,-79.94825256666667,3,osm,steps,,,,,,,,,,,,
,1365335752,40.438047545454545,-79.94802668181818,11,osm,footway,,,,,,,,,,,,
,1365335753,40.4381479125,-79.94837799999999,8,osm,pedestrian,,,,,,,,,,,,
,1365335754,40.437988025,-79.94821507500001,4,osm,footway,,,,,,,,,,,,
,1365335755,40.43799425,-79.948586825,4,osm,footway,,,,,,,,,,,,
,1365335757,40.43812963333333,-79.94880766666667,3,osm,footway,,,,,,,,,,,,
,1365335758,40.4403685,-79.948396384375,32,osm,pedestrian,,,,,,,,,,,,
,1365335759,40.4403003,-79.94825784000001,5,osm,footway,,,,,,,,,,,,
,1365335760,40.44019071666667,-79.94824786666668,6,osm,footway,,,,,,,,,,,,
,1365335761,40.44009087142857,-79.94847465714285,7,osm,footway,,,,,,,,,,,customers,
,1365335762,40.43911828,-79.94841076,5,osm,footway,,,,,,,,,,,,
,1365335763,40.439121,-79.94824360000001,2,osm,footway,,,,,,,,,,,,
,1365335764,40.43942932857143,-79.94827492857144,7,osm,footway,,,,,,,,,,,,
,1365341231,40.43905499473684,-79.9443154631579,19,osm,footway,,,,,,,,,,,,
,1365341232,40.439560175,-79.94242440357142,28,osm,footway,,,,,,,,,,,,
,1365341233,40.43946840909091,-79.94266577272728,11,osm,footway,,,,,,,,,,,,
,1413950092,40.43837586153846,-79.94685751538462,13,osm,cycleway,,,,,,,,,,,,
,1413950093,40.43885673333333,-79.94644623333333,3,osm,cycleway,asphalt,,,,,,,,,0,,
,1450361312,40.4392976,-79.94872910000001,2,osm,footway,,,,,,,,,,,private,
,1450361313,40.440128,-79.94824820000001,6,osm,footway,concrete,,,,,,,,,,,
,1457214252,40.44059083333334,-79.93568026666667,3,osm,footway,,,,,,,,,,,,
,1457214253,40.4405049,-79.93559823333334,3,osm,footway,,,,,,,,,,,,
,1457214254,40.4418498,-79.93950556666667,3,osm,footway,concrete,,,,,,,,,,,
,1457214255,40.4418961,-79.93957334999999,2,osm,footway,,,,,,,,,,,,
,1457214256,40.441236450000005,-79.94641745000001,2,osm,footway,,,,,,,,,,,,
,1457214257,40.4413524,-79.94633876666667,3,osm,footway,,,,,,,,,,,,
,1460908174,40.44367735,-79.953241525,4,osm,footway,,,,,,,,,,,,
,1460908175,40.4441184,-79.95279445,2,osm,footway,,,,,,,,,,,,
,1461616321,40.4447516,-79.9502438,11,osm,footway,,,,,,,,,,,,
,1462958017,40.44720235,-79.94506935,2,osm,service,,,,,,,,,,,,
,1462960837,40.4459709,-79.94688380000001,3,osm,footway,asphalt,,,,,,,,,,,
,1462962230,40.4437395,-79.94566533333334,9,osm,footway,paved,,,,,,,,,,,
,1462966761,40.44079405,-79.9359692,6,osm,footway,,,,,,,,,,,,
,1462974519,40.442559499999994,-79.94050766666668,3,osm,footway,,,,,,,,,,,,
,1462975870,40.44149836666667,-79.94700133333333,3,osm,footway,,,,,,,,,,,,
,1462975872,40.44135053333333,-79.94702576666667,3,osm,path,,,,,,,,,,,,
,1462978801,40.446027349999994,-79.9440041,2,osm,service,asphalt,,,,,,,,,,private,
,1462978802,40.44593543333334,-79.94331003333333,3,osm,service,asphalt,,,,,,,,,,private,
,1462978803,40.44568446666667,-79.943603,3,osm,service,asphalt,,,,,,,,,,private,
,1462978804,40.445791525,-79.94378495000001,4,osm,service,asphalt,,,,,,,,,,private,
,1463031883,40.44634909166667,-79.93772984166667,12,osm,service,asphalt,,,,,,,,,,permissive,
,1463037181,40.43759525,-79.94765570000001,2,osm,service,,,,,,,,,,,,
,1463691474,40.44812875,-79.938939675,4,osm,service,,,,,,,,,,,,
,1463691475,40.44824345,-79.938332025,4,osm,service,,,,,,,,,,,,
,1463691476,40.44822466666667,-79.93861476666666,3,osm,service,,,,,,,,,,,,
,1463691477,40.4481958,-79.93873049999999,2,osm,service,,,,,,,,,,,,
,1463691478,40.4480191,-79.93816545,2,osm,service,,,,,,,,,,,,
,1463691479,40.44817155,-79.93818145,2,osm,service,,,,,,,,,,,,
,1469556872,40.44771827142857,-79.94301247142857,7,osm,footway,,,,,,,,,,,,
,1472093021,40.44472550909091,-79.95066435,22,osm,footway,,,,,,,,,,,,
,1472093022,40.4447052,-79.9507609,2,osm,footway,,,,,,,,,,,,
,1472093023,40.4447328,-79.95056355,2,osm,footway,,,,,,,,,,,,
,1472123630,40.4410257625,-79.9430908875,8,osm,footway,,,,,,,,,,,,
,1472123631,40.4409313,-79.94291974999999,2,osm,steps,,,,,,,,,,,,
,1472123632,40.440924550000005,-79.9428976,2,osm,footway,,,,,,,,,,,,
,1472123633,40.4410704,-79.94325359999999,2,osm,footway,,,,,,,,,,,,
,1472123636,40.441170066666665,-79.94278113333333,3,osm,footway,concrete,,,,,,,,,,,
,1472123637,40.4412043,-79.94248776666667,3,osm,footway,,,,,,,,,,,,
,1472123638,40.4412241,-79.94246480000001,2,osm,steps,,,,,,,,,,,,
